飞扬标清,#genre#
SCTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUix02eh_hEde4A-XRPuZNZEBZS_CFO0XrY6sY8M3Rq8BH_a0jntlHW9bmaw_nTqflscNWWvgWbbp5JIQj411_SDTtw9prRuhkn9K5CWa2eaYfoTWLVMgxzxLdDLJ0AC7ajzVRXcDp1nbgfjB-2BemA3SLT3u9hymj84-_ysF9JkgecoftZosivMmR-TwyUODrVtIhdZxXWruG7ZF8iF-bMw.m3u8?u=1756878715
RTV,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUzmBtLTFnxYv2dsLDlqnOcqfcUVhHj_w_d1Me3cg4mlGnecYcJf0SZP8HEgWTGuN7iLT7Tq7i8-l0A-26aM1n_TsZ86dfMIq7dROoW6ICyIx7kh60FtVfE3mwOTkYxleZ4YL8ab6hDz8pHWUfGjf3HdOvrpsn6uo50KsZMNYfk2NE4Mn2ZzitTLzHkzQz4_So.m3u8?u=1756878715
KompasTV,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUFbnqCaufO6RSmAsQt6RMU_2QH2ay7TFxjJfRezqN3pZyIjOGjGEravnSHl6yk97LfXRO2IbYnTOUdi7HKV71XKV8XHjm4BIdzFBCMnIQ_Q6JtiEjNvjUgAtru41yGcJI9fxUhVZOW2rrAwbABEjZ5po-zDaXy7ZqH19SPh6sH3QuyvkSL3F5W9qqnjjO2v7PvPkyZMpwAPxGF3T_YN6LgQ.m3u8?u=1756878715
TVRI,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUdYXCHXGbo8YM-NAVkr_ae1MMJ0R3DPRp6xhVklH1f9sghgdAt9McEdnQTlqaTEc6oR_DxEU2Dj_gsy2xQ6jhWDnZwb5QHmnZ2128DiC1SC-cyWVsTUm9EbQjOwysFK7NiXwuFPczaVVuc4Hp2oiGXGGYfWCH3OIaGsJYvV07SRy2PgtRemEBx9kXpeuKRf8JoekXg4AstjfBWiGSS_5HwA.m3u8?u=1756878715
GTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU86BROaqyOEjmV6BNEKPdCnFYMjiWd7K_KBIOIETJ73JjeRt0e3c-RrLwusW_BrWT5HFqrX9YROer0QrjZGP5hWL7ME5Vd-5rIiJ551AQoxSriyuMv7tdBOPCCJA4rQTi0K1_GXk20ynhaqWG3TiOh9LqPC8NypV9g58iUMJianHiUXdamp0872zoRnPv_FVow3_NwBF4vvjI-UDy3Rwo_w.m3u8?u=1756878715
RCTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUmhEN0IQHqegUFibr1WLhfyuoZN0HKiBQ6zlDW75gfeywsBT1FFAJIZmSX9KLvSytaaFHYD0hXyf-oqXeeRbXSJponzVsEFHxDfcouwoJ6NA1YqrWjDrBTBmPQJji8cU_ev1DB0YFV3cWeMvYA6pw9AtjzEtG6W5wdArHTx1hXXgmfKrXuepBGf15wbI6zOeACC3T_ojp8tKdhWSuIW_AuQ.m3u8?u=1756878715
NET.HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHibppJ1ep8kolms2wm19iXbYda2vIydoiToIQ-28F7kM9HJEoTU_DoyFKyl5qP_vpuidJIDSvOsIpB_D6lLzbCfdGmT-4gHmh-NegRQpFCvafAMhdQzSvSKKve6ljbZrs4kZwrf0vEIZibATzMDe01_DYe2Uqhg5eAiEzT3RL6QOVPwdxweQ2tB2lgQ9lmuAF9joWt8wIoY4N5rr10rDMw.m3u8?u=1756878715
INDOSIARHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU8wHaxVSIMhIolQuEMntUXF8l3rdnQw8uZVztikzUBNwYYyUQJswJWuw4U4ybNin1ADgOQPE09jETXzOiB6Q3f_8ywcS9s8DZVuKxzN4IV6FcM1ehbuzZILWdIBbWexlixyYwG_IiMq1JdWpr26fAUQut7eXXxSsbrJgXMANA9zImxuklcAItB9-itv9mrofiSo1-od8-HHA1aHtOlSNfIw.m3u8?u=1756878715
iNEWS,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUMJ0VY0di_y6XPg_YO5oPONp6ewzUPZR4FydwuCLEiiL7K80skiN0xNCluw2rA3CUtIDqC9vJuj83bB5Bja44W5o0srem8vv1eH8OqDqKU7juouE8gvdoO453-S62rU0yX5cu_XI7zKfcEvVN7x2aUNQCKv0uq6HD7EsdrN6NQChiyHIhMIqOz349w-UiUvbocKrM4Mme-k_zOmy0yIUflg.m3u8?u=1756878715
iNEWS,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUMJ0VY0di_y6XPg_YO5oPONp6ewzUPZR4FydwuCLEiiL7K80skiN0xNCluw2rA3CUtIDqC9vJuj83bB5Bja44W5o0srem8vv1eH8OqDqKU7juouE8gvdoO453-S62rU0yX5cu_XI7zKfcEvVN7x2aUNQCKv0uq6HD7EsdrN6NQChiyHIhMIqOz349w-UiUvbocKrM4Mme-k_zOmy0yIUflg.m3u8?u=1756878715
MNCTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUmgFfemH9fe2VSSP_CY6jCNXp1wcwA81e6GSKk9y15LYDJsXRqTmkqGDe1-HvK6vF_K_ZN96SneJ4gmHug1Lh6FWfjyRpIle9ns6O9bBcliTXHYuzUquHEhYBNbLpQcQXRvwBEA3KYrkjuc2kdAlwcdAR3VciNqj-lkTxFIXvM6Br2lUH9dygCKOtKqdI-eMR6TfwfwiItZhi0lng6thwKQ.m3u8?u=1756878715
CNIndonesiaHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUsMfnR1jeZ71gynyr78VQh_Zw38WvVZaabMwAnKJn2sxF4igvI9jhdGz08Yf9iPexr3UjFoMZUTxzEQnYXHc8mQniL_uWYVmnVbiYoOCe3o3FB3e2oztcjW7C7q7lUkiHKRQMirubE8cp1vIqsMhCXmnBVpsHoJRP83hxzmuFo3rbpYT2kgYruT4YOdLSjOiQL1XLVmi1iJT12ye2GShOoQ.m3u8?u=1756878715
CNIndonesiaHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUsMfnR1jeZ71gynyr78VQh_Zw38WvVZaabMwAnKJn2sxF4igvI9jhdGz08Yf9iPexr3UjFoMZUTxzEQnYXHc8mQniL_uWYVmnVbiYoOCe3o3FB3e2oztcjW7C7q7lUkiHKRQMirubE8cp1vIqsMhCXmnBVpsHoJRP83hxzmuFo3rbpYT2kgYruT4YOdLSjOiQL1XLVmi1iJT12ye2GShOoQ.m3u8?u=1756878715
CNBCIndonesiaHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUsMfnR1jeZ71gynyr78VQh2F7I7dEbnpggtuIxhlnWM5MdoRxiOQfceTlY3YMgD6PtAflSwYK4hmP-HrNGDBWiz5504Ld0vaAHi8CxUrCg3vd3YhDD8DwJ00OFwyATvWGG4qxqofQuIKJy1uXc2KiekQ8A6v2oKpXnsoacunbiDbAv-LPbRMC-Ieq_SzDAj8Xummkq66ApGMdNUiKt2GTWQ.m3u8?u=1756878715
CNBCIndonesiaHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUsMfnR1jeZ71gynyr78VQh2F7I7dEbnpggtuIxhlnWM5MdoRxiOQfceTlY3YMgD6PtAflSwYK4hmP-HrNGDBWiz5504Ld0vaAHi8CxUrCg3vd3YhDD8DwJ00OFwyATvWGG4qxqofQuIKJy1uXc2KiekQ8A6v2oKpXnsoacunbiDbAv-LPbRMC-Ieq_SzDAj8Xummkq66ApGMdNUiKt2GTWQ.m3u8?u=1756878715
MetrTV,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUV7vPIpNQaHzfGy3P9tY_wIb0vFjB7BJUWvARvlGklaCG216_tk5FnhYt3jLG5qRIkbWJPJw73f5oGd2YXm48CUnZFjNpJUjDEdpc4RkvPqcPvdezFlqQZ3SbFhWkVZ6pOU_RLnUlWp7kmtTgBHJNz8igZiaj9SyDLtJqJxoo8EZy3gEYg4dOgG6-yjb0EIoSMx9-qfSyMusQWw1g01kV9g.m3u8?u=1756878715
BTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUbbkCr4MBE4rcy0wKrd-qiLTk6PZblfBEcoWqvgfDbkhurTTgsGB9x_7zyhvNtS6OUgJ2YGCUxNvn6xJwmDgXJe5qHsv5bAyKUCFlXbIIaCzLVFkCzMfnWsAViJ3sMZ0YvXzK5HYeG07AdQ8uftsOZXnZ4dU4W0YToLCS9oQCq8bV5YbUr-8jen5YPL6uRaaD5h_cZ8v8cFQmB2VNW-pf1g.m3u8?u=1756878715
TVRWorld,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUbiLLxlm_kYl6w1iYf_w6t0rzVEA-lMNsykmRV2HBvr2hIiR0ob0LYn8cIjnofb2v57aWOIAFAoox_xIkqsk7VoZPsKJvqoxdU8DaLfAgYfpoiEWswCXd3aZ6W-s1jQzgY2FczZpslhRyd7Am8_5ynVjufHHnkBmYtW5ySFWhcTjGr5ZpuvRmGdyTcZj1MZlQh2V4mQqZON__eWtkx89tDw.m3u8?u=1756878715
B4UMOVIES,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkuCJK7FXLJKFXaf2CPRH8j8_kpGU8zHkSxFeY2hoyVvp8nsr7HchRjusk9fpfgEby4XxuvHHTN26apauDFXmxglvboRa7BOpJnA7BACdyg_RAoJqydUlDOstu9Jq-LmdffuCXx_hG2uTVFfL77ujAwc9Q2v3ikKe05vxLvVbJTawbzKKbwj9FGscGGtN5Hn7Yg.m3u8?u=1756878715
B4UMUSIC,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkulANJr7k9lFRDcNOMufn9OX173G5bnqc_qn_-t5T1WrJ6VO2nK9vkkFp7OFC4zjioW0mbeYLVCM4mtp0O4wO21vi1WZHlvL-VRJritgz50bQ2mlmxgKbGXIaYfKVm5edgkeVL_hMUg_bjYeD_N94rxHlEXCF43sLmCOq3qSJrl16ejgRpvADmR_M0_8PsxQ3w.m3u8?u=1756878715
ARYFamily,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkhm7ZTkmOCRR9D5IpCcTMPmvw352UdJW9xRolR0OA8itmEWTzCxPc8tudC2fp94fzc0AO635fDsJhD326wMZCyadgE3opNOialTjayjf2b1yzpDb844w3OilFr3kKOZEjvtHbwwQmcwNCSOXsGY6ZlXEtyUnuvtDV5ugGzBk6HAMIN39j7Ds6tZrc6Gwmkfhzg.m3u8?u=1756878715
ARYMusik,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUki4wLAiVsAOgJTeXEN87sZXw4_-A2gVnY6FU31OilQ3BgGJObtrYn3LwASq8wxSncIYCcoNTgRoQxmXMCQq78iR734qBKHdDLHt2U2JVAUZRaxllCutLsf6bmBHIBgmHTUYxqwf80N6lPjiAKeAW6DF0E6g5eNG7ghImB_Wj1hH7Q7u8qNKY2vXSVY8ZBk5Lsw.m3u8?u=1756878715
ARYNews,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkiMpHVcRvfq33C2F9sGOMGCdbf7iWh4x2qWlpuPF7zdIOBychGI5sLkgrYTS9ax2wkDVxMfqBDHLJnmulVDzVa_lNZRlfKK7Ex88m7tCc4o5LJjCBfQNbEOwCoOWzIDFQv-s0zKb7KRGEZaQSKGHvqgWd09cm5BLY9qvEDL86M5k0FdrDIDIOPQ53ADbVevxYw.m3u8?u=1756878715
ZeNewsHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkmhcoudBX-kOILjR7Opftz6ovQQn-VYllR6x9gQCsjBHmoRWgxHj37lH3nzKZ6e6UG5BWksE7NLwEXX7xihDEgpWjoSdRWiLQpz2f2gjuwd0-ft0VE6tGvk-rjhSSrCdNySTH6FkCtWB8wUX6pz1bR1Wkis_yKG0O1fy7AaglilHSFk024yr4cWpcXkq4PPlyg.m3u8?u=1756878715
ZeNewsHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkmhcoudBX-kOILjR7Opftz6ovQQn-VYllR6x9gQCsjBHmoRWgxHj37lH3nzKZ6e6UG5BWksE7NLwEXX7xihDEgpWjoSdRWiLQpz2f2gjuwd0-ft0VE6tGvk-rjhSSrCdNySTH6FkCtWB8wUX6pz1bR1Wkis_yKG0O1fy7AaglilHSFk024yr4cWpcXkq4PPlyg.m3u8?u=1756878715
ZePunjab,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUkkkQU01_kUzZsBv6ZH0UGGig9Fb0UFsZx9qUdo0VIM8wspPDx6VJ47iyM6-L5bApjc3aeM5NOnyhw_vdEs_2oyVCO5QfgNG8SkFD05a2uY-qu4l8pvMlwk_Gv413DZOIPA6H9z3IXsjC5o-G4-cDyhGYOgrCF-w0IKWEF033zHcpaPvcIrs_BAdWlVh6NjD63w.m3u8?u=1756878715
ZeMPChhattisgarh,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUWdJdT-WvPAhPYAjqDDKUko6ARUXtAcXeXEL0NLtfY8WL7k3fVSbgJvk4XkpjTit1p-Hwpb2MzxnwSFY2Yws8nIBwKRzPgEUdR3C7izxS3b_IGOxEkXWYmKRcf4I1oIu3ib6DOrfyLR3UHdUefJVJjA8AJQthcdYGCWmDjPla2H7YuxPlNSel1fm3aEcLqPBR4_rURQslpzOUFSttuw8l4ErCdVjjcCoFsyMi9RtQwwE.m3u8?u=1756878715
SonyTe2HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUgX0mCG6OwhWg2Xh5_Mrl59i8MA_qpJ9ci8WwEx0vAjkixEjSFscFN8AeoeIsvJqrFtPtRcOqj5VuDjTXK5pweqknZbiBExbEr8GxdT0N_Y-SGdH_W-JB6oX7J-U_SH30pm3GQq5BHJfVaGIZUXV7LDJpDMRsXCFxtekuE44RGBj3PMsIuz_SooQXLRPLGahhQKpBQATYPIkwTgeykfAv8w.m3u8?u=1756878715
SonyTe2HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUgX0mCG6OwhWg2Xh5_Mrl59i8MA_qpJ9ci8WwEx0vAjkixEjSFscFN8AeoeIsvJqrFtPtRcOqj5VuDjTXK5pweqknZbiBExbEr8GxdT0N_Y-SGdH_W-JB6oX7J-U_SH30pm3GQq5BHJfVaGIZUXV7LDJpDMRsXCFxtekuE44RGBj3PMsIuz_SooQXLRPLGahhQKpBQATYPIkwTgeykfAv8w.m3u8?u=1756878715
SonyTe3HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iULd6DHRsMHdoRnRG3n480nPqrjaF65cWuLTbV77zrbldP4y3DfTRo2DDHm2_khrAG9_25ZpLnt52s70fapPv6sSgv1ZX2mxOFtLO8dXLelD0-OjsNnIAT2I1t64LG32mJ1Ky_YmxfI_gQc8YIlayeh-L_wMuA9v4eXcj1T0tUF__83QrqhoIK75dL2ePpwNW8xQIRZ6wq0y38Bfy4nfjahg.m3u8?u=1756878715
SonyTe3HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iULd6DHRsMHdoRnRG3n480nPqrjaF65cWuLTbV77zrbldP4y3DfTRo2DDHm2_khrAG9_25ZpLnt52s70fapPv6sSgv1ZX2mxOFtLO8dXLelD0-OjsNnIAT2I1t64LG32mJ1Ky_YmxfI_gQc8YIlayeh-L_wMuA9v4eXcj1T0tUF__83QrqhoIK75dL2ePpwNW8xQIRZ6wq0y38Bfy4nfjahg.m3u8?u=1756878715
法国时尚HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUxcfWuLfaVPdMpA7EEKutJF_Mcd6ujRm4ZT2897YPEC-LdnmuhHXuC-TiG4SqXsRSpRahaAwuoB0rqVycuPOtnB2YYvYg3mQW0-7a6S5sUFUeG9waCe81S18R8ShqjgoFZY-q-FPxPEOyYA7W04fMJZoDrNzurSJce1Gc_qRVZs17N_Y1s_oZL19Ek1DytR7NPsQuca0sMofmOwPsHez7fg.m3u8?u=1756878715
法国时尚2,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUNriqSLSd3R_OlGr2Tr-qPgP3hcAaKOEoz4Yk4-VY_noLIW5IHZa-5dD-Hr-8WZ4izMX0--a7TyYrGBQBJFkqA7vEuzws2dnNk5rETqXhdoZRdDUMVXnHWHXP-5hRBrWA8UeVdv522EhmFG5aoLLSXooKj0_reAkfc2xq9mIBFxK6J8_Yvlexa6DhqU3-v4ddZyPAGonx2gTNPtUXVPIoCA.m3u8?u=1756878715
MTAsian,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUSWwuZNURVypv-gKofp0xkNIwcVgvj5DaKGgAECeb92xEMRETOStYTLhFgVKH914umjKxKXxm5UwtS7nmqMAx8nYzbR39upXXs5CvdQ4rEapYAAFt5goGswJk3NOhOcAkNO7ssM-MVChiKFE-8_ct3YUiNIRCM5WYTO9iGGG3jg8fNfGr9sZYsQevUTuYdQflljCP1UyFYuQezdDCU3yLDg.m3u8?u=1756878715
Franc24,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU5NGqtKfKhKAHi4NQoFrWrlrf3peYtTpO9o7v42eh9HwANi_CMEo-GDWm7DFEmzON16abq5c5oRtzhrwflqqznQUW23tq9ntGGekDS5JHc5UzcpEJH1sB28MYMXHMvsk-GsxsuPI4tGSrfvqXH0wQRwAcNjJnSg0rZsHV0dVpR2Lt7qfU5gXiSzxAsn0JBC-a8emLxtrs9pXeZH2HJ31_Ww.m3u8?u=1756878715
ABCAustralia,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQ2CngjM4-CjZ2-9NhWDZR6UZtGUHkcWdf0EMSNG113hqHkW3SxPSrB8NMQTTJlOgZSz72qlozUg_1XLTzXUrkeZHEEuNW30O0PpAQuPvu2jJBpc2ZSQT83v07DDUqqEBxHjjSAwc56Tr8xt3EfJpIxzCmRgQG_RIlWyHT0tZOhTzM-twPTQyH2IF7yfc8-UyxJ3wOoq-xxsZdDd9Nd-GrQ.m3u8?u=1756878715
CCTV-4HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU7b7tOGX7TiWGmlh0YdooYBc2Re9Sz5Gl8xjO4s-5qCuf7Ytv2FI-IAm7m9UjfbmxSw9xzEKBpQnu4TTgg6ik17yA8ubtxorchUU5MC2guyh7Le7oz7flbKqPZhdysizxk1-qECdD087l0KHk5crZh7AOMqKVjOlmY53SLzxZLtVk3yWxA2DBXto6upRuNk3IOSKjFTSV_orgK4nuYpJWnw.m3u8?u=1756878715
CCTV-13HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUPQYLfRFWRvf2_4V85kNWtKe8C3QpeVyWwisiSPb9SyAoYaQ-_me4CbfPiKDkBn7QR8HMg3ed-Cuar67fOCs6Go24R8xGNNKKl_JUYS4C5JqrUsMtyDfBRdzOnOmVo_TKVNAvz66-LuAHlUqnFXHKZZGdvRMSwDzmWrcF7qIzhtjp3TCCecVwHceETGu-MMAxw4cPtWN_JXUgxxBYOLN75Q.m3u8?u=1756878715
CGT,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUhcc3txOJpI5-MdepUZKFFmQQaxrcVxr_XU6oF5toCoBtKG_hBWPU5RGR-sIAqHORZsT8R-HQCwAo1PnhfjmbqWY6RWZhS6Rg8cQLakTBloHk0iAHlrjA1_8PULfrLbV8-YO3URGroCspL1dHPWdRcP6Lvl1Ea0UMyYFS3tsiyviVM39ad98zyxBP5KR-bIUB-vMsmfXo8KaZbRrguFsorg.m3u8?u=1756878715
CGT记录,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUM9wnXWPfCZbukcOa2BJAOl4fgQX8pg4uDfNCJxA_cRCMyaD1HS327X8qHfKpTnx2pOwLkpZ_aCUOqOAXiSIWuQnrZeEprHTDXFns742wZc-kTogyaxE_0Hbh_vTjrNzY0iy1ssRTEeB25aWOqkD-7qoYTwaNV7GNQkcgh7raXrYBkd6SJd1ZPWumpnC9OM4IrPKVDOv2eaLpQR-_Cau0Lw.m3u8?u=1756878715
NO新聞(测试),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUPyKqjGtmzxvCI0_QSENOXcdHZXsRxqGMlxlOvRta0G4hDaOKxJ0PjYryZ2osjGrPF-KsHUPQsVT3PXkaOXWafCG27SDXix26cYnNTfMI0o3MwMnatiZ9ZdaTqH5VQKr1BuMEpr-hhuLdOKbYEOy3BmCC_JlsQp27J2tZzKw-Ipjgkdg_VunjBhjuOsUZI81E765kDGiNkabYhjXFuPsSF4gctxpQBLUCYqOehYnVbZ8.m3u8?u=1756878715
CCTV-5HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUd50VYvmVOfmPHHrv0XRS8LfW8uzfub0InN0kLQcwj-TIRSzPg30HNH_10o7BIrvofr76SyCBb6CDIEKi1jks02WCgPdvzCXPUDL_9lu9I8mjnM6bvDj4PJ9OKuyLXNb3zjyxblYTMvOzmlTz7Op-EX59E8KRCxtQrL2u4XT7BgRUiIEOTLVLsdv-Ky0JuN9AJsmlSinmdgIAqULkrItUXA.m3u8?u=1756878715
CCTV-5+HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUaO12maY7SD-t5DA-MYph4LZsavwSqOTy-jEWrUFaE2L709PcNe18gV1R-Lb7hXkiDuHcaTYeJzwOYh4P4wp1b4Ayjk00gmBP_jZk2xHKfhLFxrPbXJV4yp_JgHsCUmUFtsWV8Sr2zlmGaWaXqm0jzdHSbCrnQucPMpCtIh5Xj5PVrqYVqlzlePUoaTAXS6R9Jkl684a6sEbvpJHBTUltNA.m3u8?u=1756878715
新视觉HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUMlVFwgKPJolUfLz83I6u33C-EZWfso2O1zPIVirs8iB7TGHwt9Kf__yl2J0wrRQXTKZLYwLq7y9YRf_4dcbG7kh0fzffGvD5eSnzJ-5gTHO5gddvhXiA0fA8MBLCQD--mM8ithI_zWWH7nTVhv3jiVecPEyOK7C9B7F1hAP-arS47Js9Z52e_FWIvSaFNbD3p-_fE-fl4MgLSUR_R1_k1g.m3u8?u=1756878715
CCTV-6HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUoxGriZAMA4X2pfVvcb-VI6jRrHYIK0WhhVnfZssGFvBiN1mgBPEgxXsgt5ThgKs1hHv7gLkHS3trNL7XTZUKThp63Tj3OkgzvI8Pq2PLs1wN6uGDok10s31ShnzAn6eOwyHC5m1PpoZ_-WKO-jFFDybC_m5wTJ8FITCORjlB1SlJPRPfFiA7p92Lb9DOykgj2_kVLS0dUdUzlW78XFNwJQ.m3u8?u=1756878715
东方影视HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUXmgja0KUV35m3EM_O16Gde2BhOOVwBX5nWcp--3pw2_IWmxZOH5C2dWl247XqcwyI3vrPz5RddMEGLNsntwyHo8dRlM-KnZdXdRvbr5vF39JPtesD6dxoiQagb3PF8dZGuekzoallBnndRLYe1_5CaBMelexrOZ2-ZfZhZTsoH7hSW8uoTROVBG7GBr9zNP0I8tUsHbfXsMHoihIoIlRJQ.m3u8?u=1756878715
